Iteration,Stage,Method,Threshold,Calib P,Calib R,Calib F1,Calib FPR,Constraint satisfied,P,R,F1,Acc,TP,FP,TN,FN
49,S5,AHL-DINO,0.41484314,0.4423076923076923,0.9387755102040817,0.6013071895424837,0.58,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
49,S5,bridge_alpha_0.35,2.004663685684214,0.7413793103448276,0.8775510204081632,0.8037383177570093,0.15,True,0.8873239436619719,0.9,0.8936170212765958,0.94,63,8,172,7
50,S5,ADP-only-DINO,1.5180679559707642,0.5675675675675675,0.8571428571428571,0.6829268292682926,0.32,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
50,S5,AHL-DINO,0.4157626,0.41964285714285715,0.9591836734693877,0.5838509316770186,0.65,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
50,S5,bridge_alpha_0.35,1.7830212442567703,0.7241379310344828,0.8571428571428571,0.7850467289719627,0.16,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
51,S5,ADP-only-DINO,1.3925561904907227,0.4945054945054945,0.9183673469387755,0.6428571428571429,0.46,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
51,S5,AHL-DINO,0.41484314,0.4298245614035088,1.0,0.6012269938650306,0.65,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
51,S5,bridge_alpha_0.35,0.1963214577645223,0.5212765957446809,1.0,0.6853146853146853,0.45,True,0.7070707070707071,1.0,0.8284023668639052,0.884,70,29,151,0
52,S5,ADP-only-DINO,1.7078936100006104,0.6666666666666666,0.8571428571428571,0.75,0.21,True,0.8428571428571429,0.8428571428571429,0.8428571428571429,0.912,59,11,169,11
52,S5,AHL-DINO,0.4557279,0.5316455696202531,0.8571428571428571,0.65625,0.37,True,0.7469879518072289,0.8857142857142857,0.8104575163398692,0.884,62,21,159,8
52,S5,bridge_alpha_0.35,2.2217775440656613,0.734375,0.9591836734693877,0.831858407079646,0.17,True,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,59,8,172,11
53,S5,ADP-only-DINO,1.3925561904907227,0.5357142857142857,0.9183673469387755,0.6766917293233082,0.39,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
53,S5,AHL-DINO,0.41484314,0.4742268041237113,0.9387755102040817,0.6301369863013698,0.51,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
53,S5,bridge_alpha_0.35,1.7830212442567703,0.711864406779661,0.8571428571428571,0.7777777777777777,0.17,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
54,S5,ADP-only-DINO,1.3925561904907227,0.5487804878048781,0.9183673469387755,0.6870229007633588,0.37,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
54,S5,AHL-DINO,0.4400655,0.5116279069767442,0.8979591836734694,0.6518518518518518,0.42,True,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.872,62,24,156,8
54,S5,bridge_alpha_0.35,1.7830212442567703,0.7377049180327869,0.9183673469387755,0.8181818181818182,0.16,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
55,S5,ADP-only-DINO,1.3925561904907227,0.5375,0.8775510204081632,0.6666666666666666,0.37,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
55,S5,AHL-DINO,0.41484314,0.47058823529411764,0.9795918367346939,0.6357615894039735,0.54,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
55,S5,bridge_alpha_0.35,1.2580328951170716,0.65625,0.8571428571428571,0.743362831858407,0.22,True,0.8170731707317073,0.9571428571428572,0.881578947368421,0.928,67,15,165,3
56,S5,ADP-only-DINO,1.3484004735946655,0.5238095238095238,0.8979591836734694,0.6616541353383458,0.4,True,0.6160714285714286,0.9857142857142858,0.7582417582417583,0.824,69,43,137,1
56,S5,AHL-DINO,0.41484314,0.5111111111111111,0.9387755102040817,0.6618705035971222,0.44,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
56,S5,bridge_alpha_0.35,2.004663685684214,0.875,0.8571428571428571,0.8659793814432989,0.06,True,0.8873239436619719,0.9,0.8936170212765958,0.94,63,8,172,7
57,S5,ADP-only-DINO,1.3925561904907227,0.525,0.8571428571428571,0.6511627906976745,0.38,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
57,S5,AHL-DINO,0.4557279,0.5833333333333334,0.8571428571428571,0.6942148760330579,0.3,True,0.7469879518072289,0.8857142857142857,0.8104575163398692,0.884,62,21,159,8
57,S5,bridge_alpha_0.35,1.7830212442567703,0.7636363636363637,0.8571428571428571,0.8076923076923076,0.13,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
58,S5,ADP-only-DINO,1.5180679559707642,0.6376811594202898,0.8979591836734694,0.7457627118644068,0.25,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
58,S5,AHL-DINO,0.41484314,0.4842105263157895,0.9387755102040817,0.6388888888888888,0.49,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
58,S5,bridge_alpha_0.35,2.004663685684214,0.7636363636363637,0.8571428571428571,0.8076923076923076,0.13,True,0.8873239436619719,0.9,0.8936170212765958,0.94,63,8,172,7
59,S5,ADP-only-DINO,1.3925561904907227,0.5106382978723404,0.9795918367346939,0.6713286713286712,0.46,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
59,S5,AHL-DINO,0.41484314,0.44761904761904764,0.9591836734693877,0.6103896103896104,0.58,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
59,S5,bridge_alpha_0.35,0.1963214577645223,0.532608695652174,1.0,0.6950354609929079,0.43,True,0.7070707070707071,1.0,0.8284023668639052,0.884,70,29,151,0
60,S5,ADP-only-DINO,1.3743973970413208,0.5058823529411764,0.8775510204081632,0.6417910447761194,0.42,True,0.6388888888888888,0.9857142857142858,0.7752808988764045,0.84,69,39,141,1
60,S5,AHL-DINO,0.4157626,0.46534653465346537,0.9591836734693877,0.6266666666666667,0.54,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
60,S5,bridge_alpha_0.35,1.7830212442567703,0.6825396825396826,0.8775510204081632,0.7678571428571428,0.2,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
61,S5,ADP-only-DINO,1.3925561904907227,0.5915492957746479,0.8571428571428571,0.7000000000000001,0.29,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
61,S5,AHL-DINO,0.41484314,0.4752475247524752,0.9795918367346939,0.6399999999999999,0.53,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
61,S5,bridge_alpha_0.35,2.2217775440656613,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.07,True,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,59,8,172,11
62,S5,ADP-only-DINO,1.429924726486206,0.5421686746987951,0.9183673469387755,0.6818181818181818,0.38,True,0.69,0.9857142857142858,0.8117647058823529,0.872,69,31,149,1
62,S5,AHL-DINO,0.41484314,0.46534653465346537,0.9591836734693877,0.6266666666666667,0.54,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
62,S5,bridge_alpha_0.35,1.2580328951170716,0.6363636363636364,0.8571428571428571,0.7304347826086957,0.24,True,0.8170731707317073,0.9571428571428572,0.881578947368421,0.928,67,15,165,3
63,S5,ADP-only-DINO,1.6910375356674194,0.6774193548387096,0.8571428571428571,0.7567567567567567,0.2,True,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,60,11,169,10
63,S5,AHL-DINO,0.4400655,0.5443037974683544,0.8775510204081632,0.6718749999999999,0.36,True,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.872,62,24,156,8
63,S5,bridge_alpha_0.35,2.2217775440656613,0.8490566037735849,0.9183673469387755,0.8823529411764707,0.08,True,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,59,8,172,11
64,S5,ADP-only-DINO,1.6910375356674194,0.6774193548387096,0.8571428571428571,0.7567567567567567,0.2,True,0.8450704225352113,0.8571428571428571,0.851063829787234,0.916,60,11,169,10
64,S5,AHL-DINO,0.41484314,0.44329896907216493,0.8775510204081632,0.5890410958904109,0.54,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
64,S5,bridge_alpha_0.35,2.004663685684214,0.7777777777777778,0.8571428571428571,0.8155339805825242,0.12,True,0.8873239436619719,0.9,0.8936170212765958,0.94,63,8,172,7
65,S5,ADP-only-DINO,1.5180679559707642,0.5675675675675675,0.8571428571428571,0.6829268292682926,0.32,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
65,S5,AHL-DINO,0.4376151,0.4827586206896552,0.8571428571428571,0.6176470588235294,0.45,True,0.7126436781609196,0.8857142857142857,0.7898089171974522,0.868,62,25,155,8
65,S5,bridge_alpha_0.35,1.7830212442567703,0.7678571428571429,0.8775510204081632,0.819047619047619,0.13,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
66,S5,ADP-only-DINO,1.5180679559707642,0.6417910447761194,0.8775510204081632,0.7413793103448276,0.24,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
66,S5,AHL-DINO,0.4376151,0.5316455696202531,0.8571428571428571,0.65625,0.37,True,0.7126436781609196,0.8857142857142857,0.7898089171974522,0.868,62,25,155,8
66,S5,bridge_alpha_0.35,1.2580328951170716,0.7,0.8571428571428571,0.7706422018348624,0.18,True,0.8170731707317073,0.9571428571428572,0.881578947368421,0.928,67,15,165,3
67,S5,ADP-only-DINO,1.4028525352478027,0.581081081081081,0.8775510204081632,0.6991869918699187,0.31,True,0.6699029126213593,0.9857142857142858,0.7976878612716762,0.86,69,34,146,1
67,S5,AHL-DINO,0.4157626,0.46938775510204084,0.9387755102040817,0.6258503401360545,0.52,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
67,S5,bridge_alpha_0.35,0.1963214577645223,0.5949367088607594,0.9591836734693877,0.7343749999999999,0.32,True,0.7070707070707071,1.0,0.8284023668639052,0.884,70,29,151,0
68,S5,ADP-only-DINO,1.3743973970413208,0.4787234042553192,0.9183673469387755,0.6293706293706295,0.49,True,0.6388888888888888,0.9857142857142858,0.7752808988764045,0.84,69,39,141,1
68,S5,AHL-DINO,0.52860975,0.7962962962962963,0.8775510204081632,0.8349514563106796,0.11,True,0.8709677419354839,0.7714285714285715,0.8181818181818182,0.904,54,8,172,16
68,S5,bridge_alpha_0.35,2.3761681040419633,0.8333333333333334,0.9183673469387755,0.8737864077669903,0.09,True,0.8939393939393939,0.8428571428571429,0.8676470588235294,0.928,59,7,173,11
69,S5,ADP-only-DINO,1.4028525352478027,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.35,True,0.6699029126213593,0.9857142857142858,0.7976878612716762,0.86,69,34,146,1
69,S5,AHL-DINO,0.44891623,0.5657894736842105,0.8775510204081632,0.6880000000000001,0.33,True,0.7294117647058823,0.8857142857142857,0.7999999999999998,0.876,62,23,157,8
69,S5,bridge_alpha_0.35,1.7830212442567703,0.7368421052631579,0.8571428571428571,0.7924528301886793,0.15,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
70,S5,ADP-only-DINO,1.5201109647750854,0.5584415584415584,0.8775510204081632,0.6825396825396826,0.34,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
70,S5,AHL-DINO,0.41484314,0.46,0.9387755102040817,0.6174496644295302,0.54,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
70,S5,bridge_alpha_0.35,1.7830212442567703,0.7049180327868853,0.8775510204081632,0.7818181818181819,0.18,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
71,S5,ADP-only-DINO,1.3484004735946655,0.46153846153846156,0.8571428571428571,0.6,0.49,True,0.6160714285714286,0.9857142857142858,0.7582417582417583,0.824,69,43,137,1
71,S5,AHL-DINO,0.4376151,0.5057471264367817,0.8979591836734694,0.6470588235294119,0.43,True,0.7126436781609196,0.8857142857142857,0.7898089171974522,0.868,62,25,155,8
71,S5,bridge_alpha_0.35,1.7830212442567703,0.7096774193548387,0.8979591836734694,0.7927927927927928,0.18,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
72,S5,ADP-only-DINO,1.3925561904907227,0.5657894736842105,0.8775510204081632,0.6880000000000001,0.33,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
72,S5,AHL-DINO,0.4400655,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.35,True,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.872,62,24,156,8
72,S5,bridge_alpha_0.35,1.7830212442567703,0.7333333333333333,0.8979591836734694,0.8073394495412844,0.16,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
73,S5,ADP-only-DINO,1.3925561904907227,0.5113636363636364,0.9183673469387755,0.656934306569343,0.43,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
73,S5,AHL-DINO,0.4557279,0.5185185185185185,0.8571428571428571,0.6461538461538462,0.39,True,0.7469879518072289,0.8857142857142857,0.8104575163398692,0.884,62,21,159,8
73,S5,bridge_alpha_0.35,2.2217775440656613,0.7636363636363637,0.8571428571428571,0.8076923076923076,0.13,True,0.8805970149253731,0.8428571428571429,0.8613138686131387,0.924,59,8,172,11
74,S5,ADP-only-DINO,1.5180679559707642,0.5915492957746479,0.8571428571428571,0.7000000000000001,0.29,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
74,S5,AHL-DINO,0.4557279,0.56,0.8571428571428571,0.6774193548387096,0.33,True,0.7469879518072289,0.8857142857142857,0.8104575163398692,0.884,62,21,159,8
74,S5,bridge_alpha_0.35,2.004663685684214,0.8113207547169812,0.8775510204081632,0.8431372549019608,0.1,True,0.8873239436619719,0.9,0.8936170212765958,0.94,63,8,172,7
75,S5,ADP-only-DINO,1.5180679559707642,0.6885245901639344,0.8571428571428571,0.7636363636363637,0.19,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
75,S5,AHL-DINO,0.49451178,0.75,0.8571428571428571,0.7999999999999999,0.14,True,0.8115942028985508,0.8,0.8057553956834532,0.892,56,13,167,14
75,S5,bridge_alpha_0.35,1.7830212442567703,0.7796610169491526,0.9387755102040817,0.8518518518518519,0.13,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
76,S5,ADP-only-DINO,1.3484004735946655,0.4583333333333333,0.8979591836734694,0.6068965517241378,0.52,True,0.6160714285714286,0.9857142857142858,0.7582417582417583,0.824,69,43,137,1
76,S5,AHL-DINO,0.39459205,0.41964285714285715,0.9591836734693877,0.5838509316770186,0.65,True,0.5537190082644629,0.9571428571428572,0.7015706806282722,0.772,67,54,126,3
76,S5,bridge_alpha_0.35,1.7830212442567703,0.7288135593220338,0.8775510204081632,0.7962962962962963,0.16,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
77,S5,ADP-only-DINO,1.3484004735946655,0.4888888888888889,0.8979591836734694,0.6330935251798562,0.46,True,0.6160714285714286,0.9857142857142858,0.7582417582417583,0.824,69,43,137,1
77,S5,AHL-DINO,0.44891623,0.5316455696202531,0.8571428571428571,0.65625,0.37,True,0.7294117647058823,0.8857142857142857,0.7999999999999998,0.876,62,23,157,8
77,S5,bridge_alpha_0.35,1.7830212442567703,0.7,0.8571428571428571,0.7706422018348624,0.18,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
78,S5,ADP-only-DINO,1.3484004735946655,0.5,0.8979591836734694,0.6423357664233577,0.44,True,0.6160714285714286,0.9857142857142858,0.7582417582417583,0.824,69,43,137,1
78,S5,AHL-DINO,0.4376151,0.5121951219512195,0.8571428571428571,0.6412213740458015,0.4,True,0.7126436781609196,0.8857142857142857,0.7898089171974522,0.868,62,25,155,8
78,S5,bridge_alpha_0.35,1.7830212442567703,0.7543859649122807,0.8775510204081632,0.8113207547169812,0.14,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
79,S5,ADP-only-DINO,1.3925561904907227,0.525,0.8571428571428571,0.6511627906976745,0.38,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
79,S5,AHL-DINO,0.41484314,0.43119266055045874,0.9591836734693877,0.5949367088607596,0.62,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
79,S5,bridge_alpha_0.35,1.7830212442567703,0.7,0.8571428571428571,0.7706422018348624,0.18,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
80,S5,ADP-only-DINO,1.3925561904907227,0.6176470588235294,0.8571428571428571,0.717948717948718,0.26,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
80,S5,AHL-DINO,0.41484314,0.4631578947368421,0.8979591836734694,0.6111111111111112,0.51,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
80,S5,bridge_alpha_0.35,0.550643076183224,0.6865671641791045,0.9387755102040817,0.7931034482758622,0.21,True,0.7865168539325843,1.0,0.880503144654088,0.924,70,19,161,0
81,S5,ADP-only-DINO,1.3743973970413208,0.5476190476190477,0.9387755102040817,0.6917293233082707,0.38,True,0.6388888888888888,0.9857142857142858,0.7752808988764045,0.84,69,39,141,1
81,S5,AHL-DINO,0.48023525,0.6086956521739131,0.8571428571428571,0.7118644067796609,0.27,True,0.8194444444444444,0.8428571428571429,0.8309859154929577,0.904,59,13,167,11
81,S5,bridge_alpha_0.35,1.7830212442567703,0.7333333333333333,0.8979591836734694,0.8073394495412844,0.16,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
82,S5,ADP-only-DINO,1.5201109647750854,0.5915492957746479,0.8571428571428571,0.7000000000000001,0.29,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
82,S5,AHL-DINO,0.52860975,0.7241379310344828,0.8571428571428571,0.7850467289719627,0.16,True,0.8709677419354839,0.7714285714285715,0.8181818181818182,0.904,54,8,172,16
82,S5,bridge_alpha_0.35,2.004663685684214,0.7166666666666667,0.8775510204081632,0.7889908256880733,0.17,True,0.8873239436619719,0.9,0.8936170212765958,0.94,63,8,172,7
83,S5,ADP-only-DINO,1.3925561904907227,0.5176470588235295,0.8979591836734694,0.6567164179104479,0.41,True,0.6634615384615384,0.9857142857142858,0.7931034482758621,0.856,69,35,145,1
83,S5,AHL-DINO,0.4557279,0.6,0.9183673469387755,0.7258064516129031,0.3,True,0.7469879518072289,0.8857142857142857,0.8104575163398692,0.884,62,21,159,8
83,S5,bridge_alpha_0.35,1.7830212442567703,0.7333333333333333,0.8979591836734694,0.8073394495412844,0.16,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
84,S5,ADP-only-DINO,1.5180679559707642,0.6363636363636364,0.8571428571428571,0.7304347826086957,0.24,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
84,S5,AHL-DINO,0.41484314,0.47058823529411764,0.9795918367346939,0.6357615894039735,0.54,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
84,S5,bridge_alpha_0.35,1.7830212442567703,0.7719298245614035,0.8979591836734694,0.8301886792452831,0.13,True,0.8767123287671232,0.9142857142857143,0.8951048951048951,0.94,64,9,171,6
85,S5,ADP-only-DINO,1.5201109647750854,0.5945945945945946,0.8979591836734694,0.7154471544715447,0.3,True,0.7674418604651163,0.9428571428571428,0.8461538461538461,0.904,66,20,160,4
85,S5,AHL-DINO,0.41484314,0.43564356435643564,0.8979591836734694,0.5866666666666666,0.57,True,0.6435643564356436,0.9285714285714286,0.760233918128655,0.836,65,36,144,5
85,S5,bridge_alpha_0.35,2.004663685684214,0.711864406779661,0.8571428571428571,0.7777777777777777,0.17,True,0.8873239436619719,0.9,0.8936170212765958,0.94,63,8,172,7
86,S5,ADP-only-DINO,1.4028525352478027,0.5180722891566265,0.8775510204081632,0.6515151515151514,0.4,True,0.6699029126213593,0.9857142857142858,0.7976878612716762,0.86,69,34,146,1
